TRACTCE10,GEOID10,NAME10,NAMELSAD10,INTPTLAT10,INTPTLON10,nit_long,COUNTYNS10,NAME10_1,NAMELSAD_1,INTPTLAT_1,INTPTLON_1,cancer_num,CID_sum
011300,55079011300,113,Census Tract 113,+43.0487687,-087.9066057,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
020000,55079020000,200,Census Tract 200,+42.9841077,-087.9527774,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
120400,55079120400,1204,Census Tract 1204,+42.9667280,-087.9654946,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,4,204
120501,55079120501,1205.01,Census Tract 1205.01,+42.9407176,-087.9667924,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
160100,55079160100,1601,Census Tract 1601,+42.9152254,-087.9145120,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,7,357
040100,55079040100,401,Census Tract 401,+43.1734798,-087.9338487,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,7,357
005200,55079005200,52,Census Tract 52,+43.0862279,-088.0124257,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
014800,55079014800,148,Census Tract 148,+43.0421256,-087.9402036,4,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
005500,55079005500,55,Census Tract 55,+43.0824486,-088.0328939,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
017400,55079017400,174,Census Tract 174,+43.0047662,-087.9382984,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
013600,55079013600,136,Census Tract 136,+43.0436955,-087.9527512,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
016000,55079016000,160,Census Tract 160,+43.0213742,-087.9572594,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
018500,55079018500,185,Census Tract 185,+42.9844185,-087.9143974,0,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
014600,55079014600,146,Census Tract 146,+43.0423784,-087.9303260,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
018600,55079018600,186,Census Tract 186,+42.9955754,-087.9225565,5,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
140202,55079140202,1402.02,Census Tract 1402.02,+42.9344488,-087.9795420,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,2,102
002900,55079002900,29,Census Tract 29,+43.1083411,-087.9813190,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
013300,55079013300,133,Census Tract 133,+43.0348359,-087.9620643,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
950800,55003950800,9508,Census Tract 9508,+46.9406451,-090.5708301,0,01581061,Ashland,Ashland County,+46.5462905,-090.6651539,9,468
940000,55003940000,9400,Census Tract 9400,+46.5057426,-090.7092625,0,01581061,Ashland,Ashland County,+46.5462905,-090.6651539,6,312
950600,55003950600,9506,Census Tract 9506,+46.2511176,-090.7251813,1,01581061,Ashland,Ashland County,+46.5462905,-090.6651539,7,364
950500,55003950500,9505,Census Tract 9505,+46.3972649,-090.8316091,0,01581061,Ashland,Ashland County,+46.5462905,-090.6651539,2,104
950700,55003950700,9507,Census Tract 9507,+46.1036990,-090.5854589,0,01581061,Ashland,Ashland County,+46.5462905,-090.6651539,7,364
950400,55003950400,9504,Census Tract 9504,+46.5720867,-090.9074876,2,01581061,Ashland,Ashland County,+46.5462905,-090.6651539,0,0
950300,55003950300,9503,Census Tract 9503,+46.5736346,-090.8771567,1,01581061,Ashland,Ashland County,+46.5462905,-090.6651539,0,0
990000,55003990000,9900,Census Tract 9900,+47.1291288,-090.1846558,0,01581061,Ashland,Ashland County,+46.5462905,-090.6651539,15,780
120101,55079120101,1201.01,Census Tract 1201.01,+42.9603465,-088.0485651,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,3,153
000102,55079000102,1.02,Census Tract 1.02,+43.1646547,-088.0117003,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,2,102
160203,55079160203,1602.03,Census Tract 1602.03,+42.8940293,-087.9163893,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,2,102
187300,55079187300,1873,Census Tract 1873,+42.8871589,-087.9656303,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
186800,55079186800,1868,Census Tract 1868,+43.0281281,-087.9507978,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
186900,55079186900,1869,Census Tract 1869,+43.0558068,-087.8828148,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
187000,55079187000,1870,Census Tract 1870,+43.0553099,-087.8872823,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
060101,55079060101,601.01,Census Tract 601.01,+43.1391188,-087.9259864,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,4,204
005600,55079005600,56,Census Tract 56,+43.0709922,-088.0276223,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,3,153
005900,55079005900,59,Census Tract 59,+43.0682240,-087.9851991,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
050101,55079050101,501.01,Census Tract 501.01,+43.1768170,-087.9849581,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
013000,55079013000,130,Census Tract 130,+43.0276521,-087.9879819,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
005700,55079005700,57,Census Tract 57,+43.0713606,-088.0131031,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
003100,55079003100,31,Census Tract 31,+43.1009177,-087.9860702,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
003600,55079003600,36,Census Tract 36,+43.0927277,-087.9832162,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
130100,55079130100,1301,Census Tract 1301,+42.9428087,-088.0441732,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
140201,55079140201,1402.01,Census Tract 1402.01,+42.9390756,-087.9991274,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
180100,55079180100,1801,Census Tract 1801,+42.9458322,-087.8469102,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,2,102
170100,55079170100,1701,Census Tract 1701,+42.9156230,-087.8466046,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,2,102
101800,55079101800,1018,Census Tract 1018,+42.9937986,-088.0093865,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
060102,55079060102,601.02,Census Tract 601.02,+43.1487604,-087.9397537,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
000101,55079000101,1.01,Census Tract 1.01,+43.1820632,-088.0100300,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
187400,55079187400,1874,Census Tract 1874,+43.0320244,-087.9081371,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
980000,55079980000,9800,Census Tract 9800,+43.0511925,-087.8830575,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,2,102
016400,55079016400,164,Census Tract 164,+43.0166593,-087.9277742,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
016900,55079016900,169,Census Tract 169,+43.0095191,-087.9377079,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
016300,55079016300,163,Census Tract 163,+43.0157274,-087.9376393,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
003500,55079003500,35,Census Tract 35,+43.0935937,-087.9983009,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
003300,55079003300,33,Census Tract 33,+43.1010409,-088.0173067,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,2,102
000600,55079000600,6,Census Tract 6,+43.1401132,-088.0019132,0,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,3,153
005800,55079005800,58,Census Tract 58,+43.0722968,-087.9999620,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
001900,55079001900,19,Census Tract 19,+43.1156863,-087.9836742,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
001300,55079001300,13,Census Tract 13,+43.1267837,-087.9984339,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
002500,55079002500,25,Census Tract 25,+43.1079573,-087.9621804,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
001000,55079001000,10,Census Tract 10,+43.1246286,-087.9534996,4,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
180400,55079180400,1804,Census Tract 1804,+42.9370936,-087.8563376,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,2,102
018300,55079018300,183,Census Tract 183,+42.9913513,-087.8928561,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
021500,55079021500,215,Census Tract 215,+42.9520984,-087.9439825,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,2,102
002400,55079002400,24,Census Tract 24,+43.1064059,-087.9518857,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
021800,55079021800,218,Census Tract 218,+42.9408284,-087.9569389,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
140100,55079140100,1401,Census Tract 1401,+42.9373847,-088.0188158,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,2,102
120201,55079120201,1202.01,Census Tract 1202.01,+42.9673407,-088.0186859,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
960100,55053960100,9601,Census Tract 9601,+44.2801892,-090.5879307,5,01581086,Jackson,Jackson County,+44.3248946,-090.8065413,47,2068
960200,55053960200,9602,Census Tract 9602,+44.4012212,-090.8597863,6,01581086,Jackson,Jackson County,+44.3248946,-090.8065413,12,528
960500,55053960500,9605,Census Tract 9605,+44.2966621,-090.8559777,5,01581086,Jackson,Jackson County,+44.3248946,-090.8065413,0,0
960300,55053960300,9603,Census Tract 9603,+44.4623336,-091.0554594,5,01581086,Jackson,Jackson County,+44.3248946,-090.8065413,16,704
960400,55053960400,9604,Census Tract 9604,+44.2016046,-091.0211404,5,01581086,Jackson,Jackson County,+44.3248946,-090.8065413,35,1540
001304,55105001304,13.04,Census Tract 13.04,+42.7147034,-088.9714261,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,0,0
001201,55105001201,12.01,Census Tract 12.01,+42.6388532,-089.0956687,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,25,1175
000100,55105000100,1,Census Tract 1,+42.6842742,-089.0244052,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,1,47
001303,55105001303,13.03,Census Tract 13.03,+42.7359699,-088.9448846,15,01581113,Rock,Rock County,+42.6699307,-089.0751194,21,987
019000,55079019000,190,Census Tract 190,+42.9947531,-087.9684245,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
006900,55079006900,69,Census Tract 69,+43.0797954,-087.9107818,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
035100,55079035100,351,Census Tract 351,+43.1525644,-087.8943362,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,3,153
035200,55079035200,352,Census Tract 352,+43.1601756,-087.9071700,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
130200,55079130200,1302,Census Tract 1302,+42.9389540,-088.0627533,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
001500,55079001500,15,Census Tract 15,+43.1237541,-088.0152015,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
019300,55079019300,193,Census Tract 193,+42.9950032,-087.9961672,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
001800,55079001800,18,Census Tract 18,+43.1158473,-087.9985379,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
000900,55079000900,9,Census Tract 9,+43.1518387,-087.9569545,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,4,204
000303,55079000303,3.03,Census Tract 3.03,+43.1296840,-088.0458344,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
000302,55079000302,3.02,Census Tract 3.02,+43.1391936,-088.0464643,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
002000,55079002000,20,Census Tract 20,+43.1147217,-087.9682901,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
001100,55079001100,11,Census Tract 11,+43.1276899,-087.9690142,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
004300,55079004300,43,Census Tract 43,+43.0948048,-087.9321480,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
019700,55079019700,197,Census Tract 197,+42.9757072,-088.0073973,8,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
185100,55079185100,1851,Census Tract 1851,+42.9768523,-087.8616133,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,5,255
020500,55079020500,205,Census Tract 205,+42.9883214,-087.9227237,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
002800,55079002800,28,Census Tract 28,+43.1083062,-087.9714196,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
001700,55079001700,17,Census Tract 17,+43.1085590,-088.0162123,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
001400,55079001400,14,Census Tract 14,+43.1309008,-088.0165708,1,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
000502,55079000502,5.02,Census Tract 5.02,+43.1248061,-088.0312873,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
020200,55079020200,202,Census Tract 202,+42.9775292,-087.9411869,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
180200,55079180200,1802,Census Tract 1802,+42.9546545,-087.8550699,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
100100,55029100100,1001,Census Tract 1001,+45.2663492,-087.0773137,3,01581074,Door,Door County,+45.0678080,-087.0879363,9,432
100400,55029100400,1004,Census Tract 1004,+45.0327327,-087.2443195,3,01581074,Door,Door County,+45.0678080,-087.0879363,10,480
100800,55029100800,1008,Census Tract 1008,+44.8223848,-087.3487413,3,01581074,Door,Door County,+45.0678080,-087.0879363,1,48
100500,55029100500,1005,Census Tract 1005,+44.9298862,-087.2830658,3,01581074,Door,Door County,+45.0678080,-087.0879363,6,288
101000,55029101000,1010,Census Tract 1010,+44.8329361,-087.6064846,3,01581074,Door,Door County,+45.0678080,-087.0879363,6,288
100900,55029100900,1009,Census Tract 1009,+44.8395688,-087.4786830,4,01581074,Door,Door County,+45.0678080,-087.0879363,3,144
100600,55029100600,1006,Census Tract 1006,+44.7267720,-087.4840977,3,01581074,Door,Door County,+45.0678080,-087.0879363,6,288
100300,55029100300,1003,Census Tract 1003,+45.1730922,-087.2662962,3,01581074,Door,Door County,+45.0678080,-087.0879363,7,336
100700,55029100700,1007,Census Tract 1007,+44.8450820,-087.3284879,3,01581074,Door,Door County,+45.0678080,-087.0879363,0,0
001202,55105001202,12.02,Census Tract 12.02,+42.7367215,-089.0849911,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,14,658
000600,55105000600,6,Census Tract 6,+42.6961449,-089.0219648,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,0,0
000300,55105000300,3,Census Tract 3,+42.6736995,-089.0249415,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,0,0
003100,55105003100,31,Census Tract 31,+42.8134389,-088.9511709,12,01581113,Rock,Rock County,+42.6699307,-089.0751194,32,1504
001400,55105001400,14,Census Tract 14,+42.6134164,-089.0201586,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,15,705
001302,55105001302,13.02,Census Tract 13.02,+42.6409178,-088.9447766,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,25,1175
001100,55105001100,11,Census Tract 11,+42.6577866,-089.0442612,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,2,94
008100,55079008100,81,Census Tract 81,+43.0674717,-087.9074384,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
100100,55079100100,1001,Census Tract 1001,+43.0166394,-087.9859760,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
080100,55079080100,801,Census Tract 801,+43.0955554,-087.8977031,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
101000,55079101000,1010,Census Tract 1010,+42.9917389,-088.0576446,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
101300,55079101300,1013,Census Tract 1013,+42.9990774,-088.0277514,4,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
017300,55079017300,173,Census Tract 173,+43.0036624,-087.9487737,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
014700,55079014700,147,Census Tract 147,+43.0422007,-087.9355134,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
004000,55079004000,40,Census Tract 40,+43.0934230,-087.9720585,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
005100,55079005100,51,Census Tract 51,+43.0826186,-087.9975769,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
091100,55079091100,911,Census Tract 911,+43.0549381,-088.0038186,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,2,102
000301,55079000301,3.01,Census Tract 3.01,+43.1352279,-088.0592032,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
000304,55079000304,3.04,Census Tract 3.04,+43.1436317,-088.0265683,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
005000,55079005000,50,Census Tract 50,+43.0766513,-087.9832762,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
001600,55079001600,16,Census Tract 16,+43.1158865,-088.0159967,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
021300,55079021300,213,Census Tract 213,+42.9708698,-087.9385222,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
018900,55079018900,189,Census Tract 189,+42.9956437,-087.9533027,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
021000,55079021000,210,Census Tract 210,+42.9627450,-087.8997867,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
011100,55079011100,111,Census Tract 111,+43.0493392,-087.9015596,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
000400,55079000400,4,Census Tract 4,+43.1136896,-088.0525138,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
020600,55079020600,206,Census Tract 206,+42.9810335,-087.9044429,3,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,2,102
018700,55079018700,187,Census Tract 187,+42.9955832,-087.9299143,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
017900,55079017900,179,Census Tract 179,+42.9987725,-087.9050332,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
001000,55105001000,10,Census Tract 10,+42.6660855,-089.0126009,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,3,141
000900,55105000900,9,Census Tract 9,+42.6842864,-088.9920851,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,0,0
000800,55105000800,8,Census Tract 8,+42.6953411,-089.0018192,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,0,0
000700,55105000700,7,Census Tract 7,+42.7102265,-088.9938564,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,0,0
000500,55105000500,5,Census Tract 5,+42.7035694,-089.0459355,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,2,94
000400,55105000400,4,Census Tract 4,+42.6747090,-089.0426573,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,0,0
000200,55105000200,2,Census Tract 2,+42.6827256,-089.0116995,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,0,0
003002,55105003002,30.02,Census Tract 30.02,+42.7998711,-089.1198597,17,01581113,Rock,Rock County,+42.6699307,-089.0751194,36,1692
003001,55105003001,30.01,Census Tract 30.01,+42.8361871,-089.0728210,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,1,47
002900,55105002900,29,Census Tract 29,+42.7844533,-089.2932623,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,52,2444
002800,55105002800,28,Census Tract 28,+42.6694268,-089.2392726,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,79,3713
003300,55105003300,33,Census Tract 33,+42.5538205,-088.8227924,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,44,2068
003200,55105003200,32,Census Tract 32,+42.7170984,-088.8345977,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,74,3478
002602,55105002602,26.02,Census Tract 26.02,+42.5364348,-088.9442003,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,28,1316
002601,55105002601,26.01,Census Tract 26.01,+42.5585668,-088.9956987,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,5,235
019600,55079019600,196,Census Tract 196,+42.9846573,-088.0076967,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
019200,55079019200,192,Census Tract 192,+42.9927849,-087.9859390,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
018800,55079018800,188,Census Tract 188,+42.9992883,-087.9406426,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
185200,55079185200,1852,Census Tract 1852,+42.9677134,-087.8819190,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
120202,55079120202,1202.02,Census Tract 1202.02,+42.9659543,-087.9984903,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
080200,55079080200,802,Census Tract 802,+43.0942445,-087.8877424,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
000501,55079000501,5.01,Census Tract 5.01,+43.1153723,-088.0433816,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,4,204
070200,55079070200,702,Census Tract 702,+43.1141874,-087.8945438,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
006500,55079006500,65,Census Tract 65,+43.0797331,-087.9422946,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
070100,55079070100,701,Census Tract 701,+43.1207845,-087.9077132,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
006800,55079006800,68,Census Tract 68,+43.0797217,-087.9251477,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
160202,55079160202,1602.02,Census Tract 1602.02,+42.8822538,-087.8717683,3,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,4,204
014300,55079014300,143,Census Tract 143,+43.0427215,-087.9010296,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
019800,55079019800,198,Census Tract 198,+42.9820798,-087.9897410,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
019400,55079019400,194,Census Tract 194,+42.9845772,-088.0275583,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
020300,55079020300,203,Census Tract 203,+42.9792426,-087.9265896,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
170700,55079170700,1707,Census Tract 1707,+42.9000418,-087.8491132,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
016700,55079016700,167,Census Tract 167,+43.0103011,-087.9220952,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
017600,55079017600,176,Census Tract 176,+43.0028087,-087.9223606,5,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
016800,55079016800,168,Census Tract 168,+43.0103604,-087.9293500,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
017500,55079017500,175,Census Tract 175,+43.0028744,-087.9296512,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
002500,55105002500,25,Census Tract 25,+42.5370750,-089.0159200,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,0,0
002400,55105002400,24,Census Tract 24,+42.5632788,-089.0209835,8,01581113,Rock,Rock County,+42.6699307,-089.0751194,4,188
002300,55105002300,23,Census Tract 23,+42.5331343,-089.0282816,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,0,0
002200,55105002200,22,Census Tract 22,+42.5541011,-089.0944648,9,01581113,Rock,Rock County,+42.6699307,-089.0751194,19,893
002100,55105002100,21,Census Tract 21,+42.5340785,-089.0658720,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,1,47
002000,55105002000,20,Census Tract 20,+42.5068692,-089.0644197,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,0,0
001900,55105001900,19,Census Tract 19,+42.5077277,-089.0187554,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,0,0
001800,55105001800,18,Census Tract 18,+42.5174933,-089.0254661,14,01581113,Rock,Rock County,+42.6699307,-089.0751194,1,47
004100,55079004100,41,Census Tract 41,+43.0940878,-087.9568078,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,2,102
007800,55079007800,78,Census Tract 78,+43.0705452,-087.8885427,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
010700,55079010700,107,Census Tract 107,+43.0612935,-087.9032138,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
014100,55079014100,141,Census Tract 141,+43.0486357,-087.9209726,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
021100,55079021100,211,Census Tract 211,+42.9701520,-087.9144420,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
006000,55079006000,60,Census Tract 60,+43.0679479,-087.9755401,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
013400,55079013400,134,Census Tract 134,+43.0349564,-087.9535561,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
012300,55079012300,123,Census Tract 123,+43.0435990,-087.9619675,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
100900,55079100900,1009,Census Tract 1009,+43.0091773,-088.0518209,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,2,102
009200,55079009200,92,Census Tract 92,+43.0606901,-087.9756047,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
009600,55079009600,96,Census Tract 96,+43.0538113,-087.9675260,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,3,153
020100,55079020100,201,Census Tract 201,+42.9884806,-087.9410394,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
015900,55079015900,159,Census Tract 159,+43.0215967,-087.9473669,6,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
019100,55079019100,191,Census Tract 191,+42.9821902,-087.9655002,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
015800,55079015800,158,Census Tract 158,+43.0216594,-087.9376164,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
