TRACTCE10,GEOID10,NAME10,NAMELSAD10,INTPTLAT10,INTPTLON10,nit_long,COUNTYNS10,NAME10_1,NAMELSAD_1,INTPTLAT_1,INTPTLON_1,cancer_num,CID_sum
100800,55135100800,1008,Census Tract 1008,44.3066058,-88.8256811,3,1581127,Waupaca,Waupaca County,44.478004,-88.9670056,19,855
100,55005000100,1,Census Tract 1,45.5940011,-91.7756303,9,1581062,Barron,Barron County,45.4371917,-91.8528921,20,1100
10800,55017010800,108,Census Tract 108,44.9094941,-91.095649,5,1581068,Chippewa,Chippewa County,45.0690918,-91.2835054,20,720
10600,55025010600,106,Census Tract 106,42.9788052,-89.3199171,10,1581072,Dane,Dane County,43.0674684,-89.4178523,20,760
11200,55025011200,112,Census Tract 112,43.1724709,-89.4424248,10,1581072,Dane,Dane County,43.0674684,-89.4178523,20,760
950100,55041950100,9501,Census Tract 9501,45.7961989,-88.8601545,1,1581080,Forest,Forest County,45.6668822,-88.7732251,20,1380
2200,55073002200,22,Census Tract 22,44.9326966,-90.2111578,8,1581096,Marathon,Marathon County,44.8980363,-89.757823,20,1340
960700,55075960700,9607,Census Tract 9607,45.2761715,-88.1729563,3,1581097,Marinette,Marinette County,45.3468989,-87.991198,20,700
961000,55075961000,9610,Census Tract 9610,45.1159353,-87.9796796,3,1581097,Marinette,Marinette County,45.3468989,-87.991198,20,700
960100,55095960100,9601,Census Tract 9601,45.649061,-92.3143471,2,1581108,Polk,Polk County,45.4680297,-92.4531541,20,260
1601,55101001601,16.01,Census Tract 16.01,42.8071279,-87.9022081,2,1581111,Racine,Racine County,42.7540747,-87.414676,20,620
2002,55101002002,20.02,Census Tract 20.02,42.7968314,-88.1227542,1,1581111,Racine,Racine County,42.7540747,-87.414676,20,620
960200,55107960200,9602,Census Tract 9602,45.4886669,-91.4088947,0,1581114,Rusk,Rusk County,45.472734,-91.1367448,20,440
100100,55121100100,1001,Census Tract 1001,44.4940605,-91.2755175,6,1581120,Trempealeau,Trempealeau County,44.3030501,-91.3588668,20,380
960100,55123960100,9601,Census Tract 9601,43.6417474,-90.4233283,7,1581121,Vernon,Vernon County,43.5998583,-90.8152256,20,400
940000,55125940000,9400,Census Tract 9400,45.9690553,-89.8783874,1,1581122,Vilas,Vilas County,46.049848,-89.501254,20,540
950100,55129950100,9501,Census Tract 9501,46.0832361,-91.7675251,0,1581124,Washburn,Washburn County,45.8924633,-91.7964225,20,840
450105,55131450105,4501.05,Census Tract 4501.05,43.3474301,-88.2377357,1,1581125,Washington,Washington County,43.391156,-88.2329166,20,500
201600,55133201600,2016,Census Tract 2016,42.9513512,-88.1709612,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,20,460
204003,55133204003,2040.03,Census Tract 2040.03,42.997331,-88.5225755,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,20,460
100400,55135100400,1004,Census Tract 1004,44.4759956,-88.9956769,3,1581127,Waupaca,Waupaca County,44.478004,-88.9670056,20,900
100600,55135100600,1006,Census Tract 1006,44.281202,-89.1085352,3,1581127,Waupaca,Waupaca County,44.478004,-88.9670056,20,900
960800,55137960800,9608,Census Tract 9608,44.0661427,-89.3084578,4,1581128,Waushara,Waushara County,44.1128248,-89.239752,20,780
800,55005000800,8,Census Tract 8,45.4618566,-91.6341712,4,1581062,Barron,Barron County,45.4371917,-91.8528921,21,1155
960400,55027960400,9604,Census Tract 9604,43.5120325,-88.820675,3,1581073,Dodge,Dodge County,43.4227057,-88.7043791,21,1470
961400,55027961400,9614,Census Tract 9614,43.4231804,-88.5146226,3,1581073,Dodge,Dodge County,43.4227057,-88.7043791,21,1470
960600,55043960600,9606,Census Tract 9606,42.849137,-90.5857485,8,1581081,Grant,Grant County,42.8700621,-90.6953683,21,1239
970200,55065970200,9702,Census Tract 9702,42.749031,-90.1818276,8,1581092,Lafayette,Lafayette County,42.6555782,-90.1302916,21,1281
1500,55073001500,15,Census Tract 15,45.0468048,-89.6298354,8,1581096,Marathon,Marathon County,44.8980363,-89.757823,21,1407
2100,55101002100,21,Census Tract 21,42.7199077,-88.1401907,2,1581111,Racine,Racine County,42.7540747,-87.414676,21,651
1303,55105001303,13.03,Census Tract 13.03,42.7359699,-88.9448846,15,1581113,Rock,Rock County,42.6699307,-89.0751194,21,987
10400,55117010400,104,Census Tract 104,43.8005415,-88.0912212,2,1581118,Sheboygan,Sheboygan County,43.7460015,-87.7305455,21,1323
11300,55117011300,113,Census Tract 113,43.5905258,-87.8437653,4,1581118,Sheboygan,Sheboygan County,43.7460015,-87.7305455,21,1323
100700,55121100700,1007,Census Tract 1007,44.1042085,-91.424194,6,1581120,Trempealeau,Trempealeau County,44.3030501,-91.3588668,21,399
950202,55001950202,9502.02,Census Tract 9502.02,44.0888085,-89.7705743,5,1581060,Adams,Adams County,43.9737629,-89.7672232,22,396
961700,55027961700,9617,Census Tract 9617,43.2655882,-88.7457946,3,1581073,Dodge,Dodge County,43.4227057,-88.7043791,22,1540
302,55035000302,3.02,Census Tract 3.02,44.7423008,-91.4009958,6,1581077,Eau Claire,Eau Claire County,44.7263547,-91.2864137,22,660
100700,55055100700,1007,Census Tract 1007,43.0535543,-88.7652683,4,1581087,Jefferson,Jefferson County,43.0138065,-88.7739855,22,110
960100,55067960100,9601,Census Tract 9601,45.3883547,-89.1876189,4,1581093,Langlade,Langlade County,45.2592039,-89.0681897,22,616
950700,55081950700,9507,Census Tract 9507,43.8810301,-90.3854559,5,1581101,Monroe,Monroe County,43.9451751,-90.6199687,22,726
12902,55087012902,129.02,Census Tract 129.02,44.3695803,-88.4407358,0,1581104,Outagamie,Outagamie County,44.4182258,-88.4649883,22,1254
961200,55097961200,9612,Census Tract 9612,44.3446701,-89.6172425,5,1581109,Portage,Portage County,44.4762457,-89.4980699,22,1452
100600,55115100600,1006,Census Tract 1006,44.8482475,-88.871541,4,1581117,Shawano,Shawano County,44.7896407,-88.7558134,22,1320
440105,55131440105,4401.05,Census Tract 4401.05,43.3242737,-88.3267075,1,1581125,Washington,Washington County,43.391156,-88.2329166,22,550
202002,55133202002,2020.02,Census Tract 2020.02,42.8736101,-88.2173716,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,22,506
960200,55137960200,9602,Census Tract 9602,44.1338293,-89.141772,2,1581128,Waushara,Waushara County,44.1128248,-89.239752,22,858
970100,55099970100,9701,Census Tract 9701,45.8632674,-90.3091506,0,1581110,Price,Price County,45.6790724,-90.3596497,23,1127
100700,55115100700,1007,Census Tract 1007,44.8404484,-89.0499994,3,1581117,Shawano,Shawano County,44.7896407,-88.7558134,23,1380
960200,55119960200,9602,Census Tract 9602,45.2896178,-90.5762294,0,1581119,Taylor,Taylor County,45.2116558,-90.5048529,23,736
10400,55017010400,104,Census Tract 104,44.9287091,-91.528902,7,1581068,Chippewa,Chippewa County,45.0690918,-91.2835054,24,864
960600,55027960600,9606,Census Tract 9606,43.4663226,-88.9371388,2,1581073,Dodge,Dodge County,43.4227057,-88.7043791,24,1680
960400,55061960400,9604,Census Tract 9604,44.5483182,-87.6555325,4,1581090,Kewaunee,Kewaunee County,44.5009489,-87.1618133,24,216
950800,55081950800,9508,Census Tract 9508,43.8299822,-90.5695813,6,1581101,Monroe,Monroe County,43.9451751,-90.6199687,24,792
970602,55085970602,9706.02,Census Tract 9706.02,45.8035895,-89.4492472,0,1581103,Oneida,Oneida County,45.7137913,-89.5366933,24,288
450104,55131450104,4501.04,Census Tract 4501.04,43.301749,-88.1322187,4,1581125,Washington,Washington County,43.391156,-88.2329166,24,600
21600,55009021600,216,Census Tract 216,44.6317605,-88.1849609,1,1581064,Brown,Brown County,44.4739612,-87.9959258,25,1550
970700,55021970700,9707,Census Tract 9707,43.419157,-89.4480801,8,1581070,Columbia,Columbia County,43.4718818,-89.3304721,25,1325
10702,55025010702,107.02,Census Tract 107.02,42.971996,-89.4563116,10,1581072,Dane,Dane County,43.0674684,-89.4178523,25,950
10904,55025010904,109.04,Census Tract 109.04,43.0906473,-89.5717772,10,1581072,Dane,Dane County,43.0674684,-89.4178523,25,950
10700,55063010700,107,Census Tract 107,43.7529676,-91.1536454,5,1581091,La Crosse,La Crosse County,43.9082222,-91.1117584,25,275
970100,55065970100,9701,Census Tract 9701,42.7438818,-89.9610217,8,1581092,Lafayette,Lafayette County,42.6555782,-90.1302916,25,1525
950100,55081950100,9501,Census Tract 9501,44.0862361,-90.4709135,5,1581101,Monroe,Monroe County,43.9451751,-90.6199687,25,825
100300,55083100300,1003,Census Tract 1003,45.2724632,-88.5120268,1,1581102,Oconto,Oconto County,44.9965754,-88.2065162,25,200
1802,55101001802,18.02,Census Tract 18.02,42.7200975,-88.0013886,2,1581111,Racine,Racine County,42.7540747,-87.414676,25,775
1201,55105001201,12.01,Census Tract 12.01,42.6388532,-89.0956687,14,1581113,Rock,Rock County,42.6699307,-89.0751194,25,1175
1302,55105001302,13.02,Census Tract 13.02,42.6409178,-88.9447766,14,1581113,Rock,Rock County,42.6699307,-89.0751194,25,1175
420103,55131420103,4201.03,Census Tract 4201.03,43.391156,-88.2329166,1,1581125,Washington,Washington County,43.391156,-88.2329166,25,625
460101,55131460101,4601.01,Census Tract 4601.01,43.2447288,-88.2583269,0,1581125,Washington,Washington County,43.391156,-88.2329166,25,625
960700,55137960700,9607,Census Tract 9607,44.0241833,-89.026987,4,1581128,Waushara,Waushara County,44.1128248,-89.239752,25,975
970300,55021970300,9703,Census Tract 9703,43.5973104,-89.6272865,8,1581070,Columbia,Columbia County,43.4718818,-89.3304721,26,1378
11700,55025011700,117,Census Tract 117,43.1489022,-89.1608896,10,1581072,Dane,Dane County,43.0674684,-89.4178523,26,988
970100,55033970100,9701,Census Tract 9701,45.1292303,-91.877395,4,1581076,Dunn,Dunn County,44.9477408,-91.8977203,26,676
101702,55055101702,1017.02,Census Tract 1017.02,43.1582243,-88.6050715,4,1581087,Jefferson,Jefferson County,43.0138065,-88.7739855,26,130
2100,55073002100,21,Census Tract 21,44.7645117,-90.2088557,8,1581096,Marathon,Marathon County,44.8980363,-89.757823,26,1742
12901,55087012901,129.01,Census Tract 129.01,44.3710921,-88.3137183,0,1581104,Outagamie,Outagamie County,44.4182258,-88.4649883,26,1482
2800,55101002800,28,Census Tract 28,42.7943205,-88.2503871,2,1581111,Racine,Racine County,42.7540747,-87.414676,26,806
970200,55103970200,9702,Census Tract 9702,43.3910668,-90.4390549,6,1581112,Richland,Richland County,43.3761994,-90.4356927,26,1118
960500,55123960500,9605,Census Tract 9605,43.4675132,-90.8703988,4,1581121,Vernon,Vernon County,43.5998583,-90.8152256,26,520
200400,55133200400,2004,Census Tract 2004,43.1397869,-88.0995704,4,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,26,598
960100,55137960100,9601,Census Tract 9601,44.1738142,-88.9909763,4,1581128,Waushara,Waushara County,44.1128248,-89.239752,26,1014
961600,55027961600,9616,Census Tract 9616,43.2804768,-88.6014562,3,1581073,Dodge,Dodge County,43.4227057,-88.7043791,27,1890
42000,55039042000,420,Census Tract 420,43.7985316,-88.3309637,2,1581079,Fond du Lac,Fond du Lac County,43.7547219,-88.493284,27,783
100602,55055100602,1006.02,Census Tract 1006.02,42.982654,-88.9339175,5,1581087,Jefferson,Jefferson County,43.0138065,-88.7739855,27,135
101201,55055101201,1012.01,Census Tract 1012.01,42.8605018,-88.9401286,4,1581087,Jefferson,Jefferson County,43.0138065,-88.7739855,27,135
960200,55123960200,9602,Census Tract 9602,43.6528407,-90.6540067,4,1581121,Vernon,Vernon County,43.5998583,-90.8152256,27,540
201900,55133201900,2019,Census Tract 2019,42.8668558,-88.1059246,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,27,621
950800,55019950800,9508,Census Tract 9508,44.5759654,-90.748108,5,1581069,Clark,Clark County,44.7335964,-90.6102007,28,56
12400,55025012400,124,Census Tract 124,42.8891093,-89.3591168,12,1581072,Dane,Dane County,43.0674684,-89.4178523,28,1064
960200,55027960200,9602,Census Tract 9602,43.5679125,-88.672327,3,1581073,Dodge,Dodge County,43.4227057,-88.7043791,28,1960
100400,55047100400,1004,Census Tract 1004,43.8351715,-88.9452848,3,1581083,Green Lake,Green Lake County,43.7614097,-88.9872277,28,112
100500,55047100500,1005,Census Tract 1005,43.7300445,-89.1607755,3,1581083,Green Lake,Green Lake County,43.7614097,-88.9872277,28,112
971001,55085971001,9710.01,Census Tract 9710.01,45.6598217,-89.8726474,0,1581103,Oneida,Oneida County,45.7137913,-89.5366933,28,336
12700,55087012700,127,Census Tract 127,44.3925026,-88.6755787,0,1581104,Outagamie,Outagamie County,44.4182258,-88.4649883,28,1596
2602,55105002602,26.02,Census Tract 26.02,42.5364348,-88.9442003,14,1581113,Rock,Rock County,42.6699307,-89.0751194,28,1316
120600,55109120600,1206,Census Tract 1206,45.1295783,-92.4487336,6,1581833,St. Croix,St. Croix County,45.0289589,-92.4472842,28,1624
120700,55109120700,1207,Census Tract 1207,45.0334041,-92.2013841,6,1581833,St. Croix,St. Croix County,45.0289589,-92.4472842,28,1624
410100,55131410100,4101,Census Tract 4101,43.5142735,-88.2225972,1,1581125,Washington,Washington County,43.391156,-88.2329166,28,700
200300,55133200300,2003,Census Tract 2003,43.147475,-88.1603094,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,28,644
20702,55009020702,207.02,Census Tract 207.02,44.3902509,-87.9427793,1,1581064,Brown,Brown County,44.4739612,-87.9959258,29,1798
960500,55067960500,9605,Census Tract 9605,45.2442394,-88.857489,4,1581093,Langlade,Langlade County,45.2592039,-89.0681897,29,812
1900,55073001900,19,Census Tract 19,44.8958368,-89.8934835,8,1581096,Marathon,Marathon County,44.8980363,-89.757823,29,1943
1900,55101001900,19,Census Tract 19,42.7991573,-88.0108473,0,1581111,Racine,Racine County,42.7540747,-87.414676,29,899
420104,55131420104,4201.04,Census Tract 4201.04,43.4541014,-88.2300659,1,1581125,Washington,Washington County,43.391156,-88.2329166,29,725
203702,55133203702,2037.02,Census Tract 2037.02,43.0336833,-88.3701975,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,29,667
10202,55063010202,102.02,Census Tract 102.02,43.9470268,-91.2916651,5,1581091,La Crosse,La Crosse County,43.9082222,-91.1117584,30,330
13300,55087013300,133,Census Tract 133,44.3213504,-88.2463874,0,1581104,Outagamie,Outagamie County,44.4182258,-88.4649883,30,1710
960100,55097960100,9601,Census Tract 9601,44.5958332,-89.3502471,9,1581109,Portage,Portage County,44.4762457,-89.4980699,30,1980
961300,55097961300,9613,Census Tract 9613,44.3244594,-89.3758288,4,1581109,Portage,Portage County,44.4762457,-89.4980699,30,1980
960600,55123960600,9606,Census Tract 9606,43.6252718,-91.0218946,4,1581121,Vernon,Vernon County,43.5998583,-90.8152256,30,600
950200,55125950200,9502,Census Tract 9502,46.0357074,-89.1424223,2,1581122,Vilas,Vilas County,46.049848,-89.501254,30,810
203804,55133203804,2038.04,Census Tract 2038.04,42.9833051,-88.3278694,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,30,690
204501,55133204501,2045.01,Census Tract 2045.01,43.1718673,-88.4683276,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,30,690
970200,55021970200,9702,Census Tract 9702,43.5518849,-89.2988825,8,1581070,Columbia,Columbia County,43.4718818,-89.3304721,31,1643
970900,55021970900,9709,Census Tract 9709,43.3412891,-89.4721559,8,1581070,Columbia,Columbia County,43.4718818,-89.3304721,31,1643
12100,55025012100,121,Census Tract 121,42.8834878,-89.1179994,10,1581072,Dane,Dane County,43.0674684,-89.4178523,31,1178
20400,55015020400,204,Census Tract 204,44.018467,-88.3040422,2,1581067,Calumet,Calumet County,44.0784104,-88.2121322,32,192
10900,55017010900,109,Census Tract 109,45.1286698,-91.0197769,6,1581068,Chippewa,Chippewa County,45.0690918,-91.2835054,32,1152
11000,55017011000,110,Census Tract 110,45.0872024,-91.2322117,6,1581068,Chippewa,Chippewa County,45.0690918,-91.2835054,32,1152
3100,55105003100,31,Census Tract 31,42.8134389,-88.9511709,12,1581113,Rock,Rock County,42.6699307,-89.0751194,32,1504
900,55005000900,9,Census Tract 9,45.2910508,-91.9685392,4,1581062,Barron,Barron County,45.4371917,-91.8528921,33,1815
20203,55009020203,202.03,Census Tract 202.03,44.5953107,-87.9833358,2,1581064,Brown,Brown County,44.4739612,-87.9959258,33,2046
42200,55039042200,422,Census Tract 422,43.5899468,-88.282214,2,1581079,Fond du Lac,Fond du Lac County,43.7547219,-88.493284,33,957
101600,55055101600,1016,Census Tract 1016,42.8848682,-88.6317549,4,1581087,Jefferson,Jefferson County,43.0138065,-88.7739855,33,165
470100,55131470100,4701,Census Tract 4701,43.2452148,-88.1382848,1,1581125,Washington,Washington County,43.391156,-88.2329166,33,825
20200,55015020200,202,Census Tract 202,44.1023958,-88.1283976,0,1581067,Calumet,Calumet County,44.0784104,-88.2121322,35,210
960400,55053960400,9604,Census Tract 9604,44.2016046,-91.0211404,5,1581086,Jackson,Jackson County,44.3248946,-90.8065413,35,1540
100800,55055100800,1008,Census Tract 1008,43.0492017,-88.6021947,4,1581087,Jefferson,Jefferson County,43.0138065,-88.7739855,35,175
970300,55065970300,9703,Census Tract 9703,42.6901443,-90.3307219,8,1581092,Lafayette,Lafayette County,42.6555782,-90.1302916,35,2135
950200,55081950200,9502,Census Tract 9502,44.0301221,-90.7652837,5,1581101,Monroe,Monroe County,43.9451751,-90.6199687,35,1155
13100,55087013100,131,Census Tract 131,44.5166,-88.3217887,3,1581104,Outagamie,Outagamie County,44.4182258,-88.4649883,35,1995
960400,55043960400,9604,Census Tract 9604,42.9627644,-90.9709354,8,1581081,Grant,Grant County,42.8700621,-90.6953683,36,2124
12602,55087012602,126.02,Census Tract 126.02,44.2822172,-88.6492661,0,1581104,Outagamie,Outagamie County,44.4182258,-88.4649883,36,2052
3002,55105003002,30.02,Census Tract 30.02,42.7998711,-89.1198597,17,1581113,Rock,Rock County,42.6699307,-89.0751194,36,1692
1000,55127001000,10,Census Tract 10,42.6343263,-88.3975684,14,1581123,Walworth,Walworth County,42.6681095,-88.5417306,36,2448
10700,55141010700,107,Census Tract 107,44.5850625,-90.2098271,0,1581130,Wood,Wood County,44.4614126,-90.0388252,36,756
11100,55017011100,111,Census Tract 111,45.2135881,-91.4185565,6,1581068,Chippewa,Chippewa County,45.0690918,-91.2835054,37,1332
13100,55025013100,131,Census Tract 131,43.1791903,-89.7732048,10,1581072,Dane,Dane County,43.0674684,-89.4178523,37,1406
800,55111000800,8,Census Tract 8,43.2182608,-89.9992557,5,1581115,Sauk,Sauk County,43.4279976,-89.943329,37,1998
204100,55133204100,2041,Census Tract 2041,43.0597401,-88.4765619,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,37,851
100200,55135100200,1002,Census Tract 1002,44.5956206,-88.9750342,3,1581127,Waupaca,Waupaca County,44.478004,-88.9670056,37,1665
960300,55137960300,9603,Census Tract 9603,44.2005859,-89.4237918,4,1581128,Waushara,Waushara County,44.1128248,-89.239752,37,1443
960400,55137960400,9604,Census Tract 9604,44.0645065,-89.4908548,4,1581128,Waushara,Waushara County,44.1128248,-89.239752,37,1443
961800,55027961800,9618,Census Tract 9618,43.3048809,-88.9020991,3,1581073,Dodge,Dodge County,43.4227057,-88.7043791,38,2660
100100,55057100100,1001,Census Tract 1001,44.130364,-90.1589178,4,1581088,Juneau,Juneau County,43.9328362,-90.1139837,38,380
100,55111000100,1,Census Tract 1,43.5505528,-89.7285522,8,1581115,Sauk,Sauk County,43.4279976,-89.943329,38,2052
203406,55133203406,2034.06,Census Tract 2034.06,43.1617989,-88.2574251,3,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,38,874
203500,55133203500,2035,Census Tract 2035,43.1500987,-88.3611765,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,38,874
21400,55009021400,214,Census Tract 214,44.3451055,-88.0747476,1,1581064,Brown,Brown County,44.4739612,-87.9959258,39,2418
12002,55025012002,120.02,Census Tract 120.02,43.013685,-89.1813616,10,1581072,Dane,Dane County,43.0674684,-89.4178523,39,1482
100400,55055100400,1004,Census Tract 1004,43.1454258,-88.8817923,4,1581087,Jefferson,Jefferson County,43.0138065,-88.7739855,39,195
2800,55059002800,28,Census Tract 28,42.6179834,-88.1070684,5,1581089,Kenosha,Kenosha County,42.5797028,-87.4248983,39,546
600,55127000600,6,Census Tract 6,42.5634064,-88.7181235,16,1581123,Walworth,Walworth County,42.6681095,-88.5417306,39,2652
202001,55133202001,2020.01,Census Tract 2020.01,42.8859564,-88.2677429,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,39,897
1900,55139001900,19,Census Tract 19,43.9395506,-88.5265433,2,1581129,Winnebago,Winnebago County,44.0857068,-88.6681488,39,1560
2300,55139002300,23,Census Tract 23,44.1664512,-88.5737102,0,1581129,Winnebago,Winnebago County,44.0857068,-88.6681488,39,1560
600,55111000600,6,Census Tract 6,43.3532516,-89.8829476,5,1581115,Sauk,Sauk County,43.4279976,-89.943329,40,2160
2202,55139002202,22.02,Census Tract 22.02,44.2053671,-88.7546101,1,1581129,Winnebago,Winnebago County,44.0857068,-88.6681488,40,1600
10900,55141010900,109,Census Tract 109,44.385922,-89.9936564,0,1581130,Wood,Wood County,44.4614126,-90.0388252,40,840
10201,55063010201,102.01,Census Tract 102.01,44.0083143,-91.2038983,5,1581091,La Crosse,La Crosse County,43.9082222,-91.1117584,41,451
940000,55087940000,9400,Census Tract 9400,44.4835814,-88.2401061,0,1581104,Outagamie,Outagamie County,44.4182258,-88.4649883,41,2337
301,55127000301,3.01,Census Tract 3.01,42.7883361,-88.6740301,16,1581123,Walworth,Walworth County,42.6681095,-88.5417306,41,2788
1600,55035001600,16,Census Tract 16,44.6770368,-91.537289,6,1581077,Eau Claire,Eau Claire County,44.7263547,-91.2864137,42,1260
960400,55069960400,9604,Census Tract 9604,45.2972371,-89.8989737,1,1581094,Lincoln,Lincoln County,45.3383191,-89.7420823,42,2982
10100,55141010100,101,Census Tract 101,44.5955929,-89.955877,0,1581130,Wood,Wood County,44.4614126,-90.0388252,42,882
200,55111000200,2,Census Tract 2,43.5649747,-89.9375557,5,1581115,Sauk,Sauk County,43.4279976,-89.943329,43,2322
100600,55047100600,1006,Census Tract 1006,43.7035669,-88.9972301,3,1581083,Green Lake,Green Lake County,43.7614097,-88.9872277,44,176
3300,55105003300,33,Census Tract 33,42.5538205,-88.8227924,14,1581113,Rock,Rock County,42.6699307,-89.0751194,44,2068
41700,55039041700,417,Census Tract 417,43.7354368,-88.7846068,2,1581079,Fond du Lac,Fond du Lac County,43.7547219,-88.493284,45,1305
41900,55039041900,419,Census Tract 419,43.6820193,-88.4115334,2,1581079,Fond du Lac,Fond du Lac County,43.7547219,-88.493284,45,1305
970500,55065970500,9705,Census Tract 9705,42.5967072,-90.0110261,7,1581092,Lafayette,Lafayette County,42.6555782,-90.1302916,45,2745
1700,55073001700,17,Census Tract 17,44.7768985,-89.3689341,8,1581096,Marathon,Marathon County,44.8980363,-89.757823,45,3015
20600,55009020600,206,Census Tract 206,44.3997642,-87.8249087,1,1581064,Brown,Brown County,44.4739612,-87.9959258,46,2852
970102,55085970102,9701.02,Census Tract 9701.02,45.6339559,-89.2208242,0,1581103,Oneida,Oneida County,45.7137913,-89.5366933,46,552
960200,55097960200,9602,Census Tract 9602,44.6058547,-89.6761264,9,1581109,Portage,Portage County,44.4762457,-89.4980699,46,3036
1702,55127001702,17.02,Census Tract 17.02,42.5253901,-88.5126105,16,1581123,Walworth,Walworth County,42.6681095,-88.5417306,46,3128
400104,55131400104,4001.04,Census Tract 4001.04,43.4081503,-88.0962255,1,1581125,Washington,Washington County,43.391156,-88.2329166,46,1150
960100,55053960100,9601,Census Tract 9601,44.2801892,-90.5879307,5,1581086,Jackson,Jackson County,44.3248946,-90.8065413,47,2068
100900,55055100900,1009,Census Tract 1009,42.961877,-88.7021905,4,1581087,Jefferson,Jefferson County,43.0138065,-88.7739855,47,235
2300,55073002300,23,Census Tract 23,45.0396883,-89.9933082,8,1581096,Marathon,Marathon County,44.8980363,-89.757823,47,3149
440106,55131440106,4401.06,Census Tract 4401.06,43.2417332,-88.3515119,7,1581125,Washington,Washington County,43.391156,-88.2329166,47,1175
203802,55133203802,2038.02,Census Tract 2038.02,42.8897704,-88.3728156,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,47,1081
971100,55021971100,9711,Census Tract 9711,43.3589478,-89.1229788,8,1581070,Columbia,Columbia County,43.4718818,-89.3304721,48,2544
400103,55131400103,4001.03,Census Tract 4001.03,43.5053644,-88.105561,1,1581125,Washington,Washington County,43.391156,-88.2329166,48,1200
204004,55133204004,2040.04,Census Tract 2040.04,42.9695379,-88.4659067,2,1581126,Waukesha,Waukesha County,43.0193081,-88.3067069,48,1104
971000,55021971000,9710,Census Tract 9710,43.3910354,-89.2539882,8,1581070,Columbia,Columbia County,43.4718818,-89.3304721,49,2597
100300,55047100300,1003,Census Tract 1003,43.8841908,-89.1185091,2,1581083,Green Lake,Green Lake County,43.7614097,-88.9872277,49,196
950600,55125950600,9506,Census Tract 9506,46.1198599,-89.6262848,0,1581122,Vilas,Vilas County,46.049848,-89.501254,49,1323
42100,55039042100,421,Census Tract 421,43.8441251,-88.2480264,2,1581079,Fond du Lac,Fond du Lac County,43.7547219,-88.493284,50,1450
500,55111000500,5,Census Tract 5,43.3926648,-89.7374094,5,1581115,Sauk,Sauk County,43.4279976,-89.943329,50,2700
960200,55075960200,9602,Census Tract 9602,45.5585494,-88.1745874,3,1581097,Marinette,Marinette County,45.3468989,-87.991198,51,1785
950300,55049950300,9503,Census Tract 9503,42.923291,-90.3186485,4,1581084,Iowa,Iowa County,43.0010208,-90.1336915,52,156
1800,55073001800,18,Census Tract 18,44.7436434,-89.7997982,5,1581096,Marathon,Marathon County,44.8980363,-89.757823,52,3484
2900,55105002900,29,Census Tract 29,42.7844533,-89.2932623,14,1581113,Rock,Rock County,42.6699307,-89.0751194,52,2444
11900,55025011900,119,Census Tract 119,43.0204633,-89.0701034,8,1581072,Dane,Dane County,43.0674684,-89.4178523,54,2052
30300,55031030300,303,Census Tract 303,46.3239778,-91.9306552,1,1581075,Douglas,Douglas County,46.4633156,-91.8925795,54,378
200,55035000200,2,Census Tract 2,44.7175573,-91.2455711,6,1581077,Eau Claire,Eau Claire County,44.7263547,-91.2864137,54,1620
41400,55039041400,414,Census Tract 414,43.8319967,-88.5909493,5,1581079,Fond du Lac,Fond du Lac County,43.7547219,-88.493284,54,1566
2000,55139002000,20,Census Tract 20,43.9882829,-88.716849,0,1581129,Winnebago,Winnebago County,44.0857068,-88.6681488,54,2160
940001,55009940001,9400.01,Census Tract 9400.01,44.4659547,-88.1601669,1,1581064,Brown,Brown County,44.4739612,-87.9959258,55,3410
302,55127000302,3.02,Census Tract 3.02,42.7177882,-88.645547,16,1581123,Walworth,Walworth County,42.6681095,-88.5417306,55,3740
970600,55021970600,9706,Census Tract 9706,43.5130532,-89.4663417,7,1581070,Columbia,Columbia County,43.4718818,-89.3304721,56,2968
11800,55025011800,118,Census Tract 118,43.2041239,-89.0707565,10,1581072,Dane,Dane County,43.0674684,-89.4178523,56,2128
12600,55025012600,126,Census Tract 126,42.88955,-89.6578513,10,1581072,Dane,Dane County,43.0674684,-89.4178523,56,2128
12900,55025012900,129,Census Tract 129,43.167715,-89.6635366,10,1581072,Dane,Dane County,43.0674684,-89.4178523,56,2128
2700,55105002700,27,Census Tract 27,42.552861,-89.2377092,14,1581113,Rock,Rock County,42.6699307,-89.0751194,56,2632
12700,55025012700,127,Census Tract 127,43.0816459,-89.7825174,9,1581072,Dane,Dane County,43.0674684,-89.4178523,57,2166
